No(line_no),주소(address),경도(longitute),위도(latitude),좌표값(status),설치장소상세(address_detail),설치장소타입(address_type),쓰레기통 형태(trash_type),관할기관(gov),관할기관연락처(gov_num)
32,서울특별시 강남구 510 루첸타워,127.0623557,37.49607082,인근좌표,서울특별시 강남구 510 루첸타워,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
33,서울특별시 강남구 510 루첸타워,127.0623557,37.49607082,인근좌표,서울특별시 강남구 510 루첸타워,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
34,서울특별시 강남구 대치동 961,127.0590848,37.5030127,정좌표,서울특별시 강남구 대치동 961,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
35,서울특별시 강남구 대치동 961,127.0590848,37.5030127,정좌표,서울특별시 강남구 대치동 961,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
36,서울특별시 강남구 대치동 966-5,127.0623916,37.50396543,정좌표,서울특별시 강남구 대치동 966-5,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
37,서울특별시 강남구 대치동 966-5,127.0623916,37.50396543,정좌표,서울특별시 강남구 대치동 966-5,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
38,서울특별시 강남구 대치동 986-6,127.0644743,37.50031137,정좌표,서울특별시 강남구 대치동 986-6,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
39,서울특별시 강남구 대치동 986-6,127.0644743,37.50031137,정좌표,서울특별시 강남구 대치동 986-6,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
40,서울특별시 강남구 대치동 941-20,127.0600475,37.4989792,정좌표,서울특별시 강남구 대치동 941-20,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
41,서울특별시 강남구 대치동 941-20,127.0600475,37.4989792,정좌표,서울특별시 강남구 대치동 941-20,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
42,서울특별시 강남구 대치동 939-21,127.0564406,37.49780712,정좌표,서울특별시 강남구 대치동 939-21,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
43,서울특별시 강남구 대치동 939-21,127.0564406,37.49780712,정좌표,서울특별시 강남구 대치동 939-21,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
44,서울특별시 강남구 대치동 938-23,127.0549436,37.49730777,정좌표,서울특별시 강남구 대치동 938-23,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
45,서울특별시 강남구 대치동 938-23,127.0549436,37.49730777,정좌표,서울특별시 강남구 대치동 938-23,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
46,서울특별시 강남구 대치동 1024-4,127.0562354,37.4970003,정좌표,서울특별시 강남구 대치동 1024-4,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
47,서울특별시 강남구 대치동 1024-4,127.0562354,37.4970003,정좌표,서울특별시 강남구 대치동 1024-4,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
48,서울특별시 강남구 대치동 1022-1,127.0586097,37.4978679,정좌표,서울특별시 강남구 대치동 1022-1,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
49,서울특별시 강남구 대치동 1022-1,127.0586097,37.4978679,정좌표,서울특별시 강남구 대치동 1022-1,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
50,서울특별시 강남구 대치동 1021-8,127.0606212,37.49838674,정좌표,서울특별시 강남구 대치동 1021-8,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
51,서울특별시 강남구 대치동 1021-8,127.0606212,37.49838674,정좌표,서울특별시 강남구 대치동 1021-8,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
52,서울특별시 강남구 대치동 989-1,127.0616174,37.49880124,정좌표,서울특별시 강남구 대치동 989-1,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
53,서울특별시 강남구 대치동 989-1,127.0616174,37.49880124,정좌표,서울특별시 강남구 대치동 989-1,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
54,서울특별시 강남구 대치동 990-1,127.0634202,37.49940575,정좌표,서울특별시 강남구 대치동 990-1,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
55,서울특별시 강남구 대치동 990-1,127.0634202,37.49940575,정좌표,서울특별시 강남구 대치동 990-1,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
56,서울특별시 강남구 역삼동 785-15,127.0458879,37.49429718,정좌표,서울특별시 강남구 역삼동 785-15,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
57,서울특별시 강남구 역삼동 785-15,127.0458879,37.49429718,정좌표,서울특별시 강남구 역삼동 785-15,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
58,서울특별시 강남구 역삼동 788-32,127.0417723,37.49299233,정좌표,서울특별시 강남구 역삼동 788-32,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
59,서울특별시 강남구 역삼동 788-32,127.0417723,37.49299233,정좌표,서울특별시 강남구 역삼동 788-32,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
60,서울특별시 강남구 역삼동 799-21,127.0385182,37.49194278,정좌표,서울특별시 강남구 역삼동 799-21,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
61,서울특별시 강남구 역삼동 799-21,127.0385182,37.49194278,정좌표,서울특별시 강남구 역삼동 799-21,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
62,서울특별시 강남구 역삼동 839-17,127.0334204,37.49036984,정좌표,서울특별시 강남구 역삼동 839-17,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
63,서울특별시 강남구 역삼동 839-17,127.0334204,37.49036984,정좌표,서울특별시 강남구 역삼동 839-17,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
64,서울특별시 강남구 도곡동 943-2,127.0328315,37.48964668,정좌표,서울특별시 강남구 도곡동 943-2,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
65,서울특별시 강남구 도곡동 943-2,127.0328315,37.48964668,정좌표,서울특별시 강남구 도곡동 943-2,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
66,서울특별시 강남구 도곡동 545-7,127.0388367,37.49144481,정좌표,서울특별시 강남구 도곡동 545-7,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
67,서울특별시 강남구 도곡동 545-7,127.0388367,37.49144481,정좌표,서울특별시 강남구 도곡동 545-7,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
68,서울특별시 강남구 도곡동 543-5,127.0424052,37.49245856,정좌표,서울특별시 강남구 도곡동 543-5,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
69,서울특별시 강남구 도곡동 543-5,127.0424052,37.49245856,정좌표,서울특별시 강남구 도곡동 543-5,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
70,서울특별시 강남구 대치동940-3 다이소매장앞,127.0577258,37.49851078,정좌표,서울특별시 강남구 대치동940-3 다이소매장앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
71,서울특별시 강남구 대치동940-3 다이소매장앞,127.0577258,37.49851078,정좌표,서울특별시 강남구 대치동940-3 다이소매장앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
72,서울특별시 강남구 대치동 605,127.0613196,37.49401515,정좌표,서울특별시 강남구 대치동 605,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
73,서울특별시 강남구 대치동 605,127.0613196,37.49401515,정좌표,서울특별시 강남구 대치동 605,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
74,서울특별시 강남구 대치동 629,127.0585869,37.49285297,정좌표,서울특별시 강남구 대치동 629,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
75,서울특별시 강남구 대치동 629,127.0585869,37.49285297,정좌표,서울특별시 강남구 대치동 629,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
76,서울특별시 강남구 대치동 651,127.0573574,37.49219915,정좌표,서울특별시 강남구 대치동 651,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
77,서울특별시 강남구 대치동 651,127.0573574,37.49219915,정좌표,서울특별시 강남구 대치동 651,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
78,서울특별시 강남구 도곡동 180-13,127.0448305,37.48637356,정좌표,서울특별시 강남구 도곡동 180-13,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
79,서울특별시 강남구 도곡동 180-13,127.0448305,37.48637356,정좌표,서울특별시 강남구 도곡동 180-13,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
80,서울특별시 강남구 도곡동 411-20,127.0454069,37.4859471,정좌표,서울특별시 강남구 도곡동 411-20,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
81,서울특별시 강남구 도곡동 411-20,127.0454069,37.4859471,정좌표,서울특별시 강남구 도곡동 411-20,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
82,서울특별시 강남구 도곡동 463,127.0470856,37.48660783,정좌표,서울특별시 강남구 도곡동 463,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
83,서울특별시 강남구 도곡동 463,127.0470856,37.48660783,정좌표,서울특별시 강남구 도곡동 463,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
84,서울특별시 강남구 대치동 1009-5,127.0677422,37.50163256,정좌표,서울특별시 강남구 대치동 1009-5,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
85,서울특별시 강남구 대치동 1009-5,127.0677422,37.50163256,정좌표,서울특별시 강남구 대치동 1009-5,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
86,서울특별시 강남구 대치동 1008-3,127.0670216,37.50302646,정좌표,서울특별시 강남구 대치동 1008-3,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
87,서울특별시 강남구 대치동 1008-3,127.0670216,37.50302646,정좌표,서울특별시 강남구 대치동 1008-3,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
88,서울특별시 강남구 대치동 1007,127.0661482,37.50456273,정좌표,서울특별시 강남구 대치동 1007,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
89,서울특별시 강남구 대치동 1007,127.0661482,37.50456273,정좌표,서울특별시 강남구 대치동 1007,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
90,서울특별시 강남구 대치동 1001,127.0645341,37.5074194,정좌표,서울특별시 강남구 대치동 1001,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
91,서울특별시 강남구 대치동 1001,127.0645341,37.5074194,정좌표,서울특별시 강남구 대치동 1001,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
92,서울특별시 강남구 대치동 995-9,127.0642032,37.50792762,정좌표,서울특별시 강남구 대치동 995-9,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
93,서울특별시 강남구 대치동 995-9,127.0642032,37.50792762,정좌표,서울특별시 강남구 대치동 995-9,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
94,서울특별시 강남구 대치동 946-11,127.0629966,37.50786876,정좌표,서울특별시 강남구 대치동 946-11,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
95,서울특별시 강남구 대치동 946-11,127.0629966,37.50786876,정좌표,서울특별시 강남구 대치동 946-11,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
96,서울특별시 강남구 대치동 947-7,127.0634567,37.50704562,정좌표,서울특별시 강남구 대치동 947-7,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
97,서울특별시 강남구 대치동 947-7,127.0634567,37.50704562,정좌표,서울특별시 강남구 대치동 947-7,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,
98,서울특별시 강남구 대치동 949-11,127.0644744,37.50522307,정좌표,서울특별시 강남구 대치동 949-11,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,
99,서울특별시 강남구 대치동 949-11,127.0644744,37.50522307,정좌표,서울특별시 강남구 대치동 949-11,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,
100,서울특별시 강남구 대치동 983-8,127.0659579,37.50246895,인근좌표,서울특별시 강남구 대치동 983-8,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,
